dataset,series,method,seed,score_file,label_offset,points,anomaly_ratio,ap,auc,best_f1,best_precision,best_recall,f1_q95,f1_q97,f1_q99,f1_q995,f1_mad3,precision_q99,recall_q99,precision_mad3,recall_mad3,event_f1_q95,event_f1_q97,event_f1_q99,event_f1_q995,event_f1_mad3,easytsad_event_f1_log,easytsad_event_precision_log,easytsad_event_recall_log,easytsad_event_threshold_log,easytsad_point_f1_pa,easytsad_point_precision_pa,easytsad_point_recall_pa,easytsad_point_threshold_pa
UCR,InternalBleeding20,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/InternalBleeding20.npy,16,4784,0.033445,0.081188,0.587228,0.099889,0.060729,0.281250,0.065000,0.039474,0.057692,0.065217,0.084768,0.125000,0.037500,0.053782,0.200000,0.070796,0.015267,0.046512,0.100000,0.090909,1.000000,1.000000,1.000000,0.118244,1.000000,1.000000,1.000000,0.118244
UCR,InternalBleeding4,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/InternalBleeding4.npy,16,6305,0.056780,0.201258,0.562841,0.225225,0.581395,0.139665,0.192878,0.197080,0.213270,0.164103,0.158163,0.703125,0.125698,0.113692,0.259777,0.136882,0.207317,0.595745,1.000000,0.103343,1.000000,1.000000,1.000000,0.359567,1.000000,1.000000,1.000000,0.359567
UCR,InternalBleeding5,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/InternalBleeding5.npy,16,3399,0.050015,0.238505,0.627623,0.274194,0.435897,0.200000,0.235294,0.250000,0.225490,0.181818,0.182114,0.676471,0.135294,0.125843,0.329412,0.192593,0.246914,0.560000,1.000000,0.116992,1.000000,1.000000,1.000000,0.337118,1.000000,1.000000,1.000000,0.337118
UCR,InternalBleeding6,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/InternalBleeding6.npy,16,6138,0.025253,0.031167,0.493940,0.059113,0.125000,0.038710,0.056277,0.052941,0.055300,0.043011,0.055215,0.096774,0.038710,0.032807,0.174194,0.074576,0.094737,0.179104,0.228571,0.061224,0.500000,0.333333,1.000000,0.041448,0.974843,0.950920,1.000000,0.041448
UCR,InternalBleeding8,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/InternalBleeding8.npy,16,4985,0.021866,0.013998,0.270541,0.043399,0.022190,0.981651,0.005571,0.007722,0.000000,0.000000,0.015171,0.000000,0.000000,0.008798,0.055046,0.008969,0.015038,0.000000,0.000000,0.011009,0.054795,0.028169,1.000000,0.004795,0.612360,0.441296,1.000000,0.004795
UCR,InternalBleeding9,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/InternalBleeding9.npy,16,3285,0.024962,0.015222,0.216360,0.049043,0.025138,1.000000,0.008097,0.000000,0.000000,0.000000,0.019724,0.000000,0.000000,0.011765,0.060976,0.013699,0.000000,0.000000,0.000000,0.017192,0.057143,0.029412,1.000000,0.009061,0.554054,0.383178,1.000000,0.009061
UCR,Italianpowerdemand,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/Italianpowerdemand.npy,16,21002,0.001143,0.002385,0.629326,0.013986,0.008403,0.041667,0.003721,0.006107,0.008511,0.000000,0.004719,0.004739,0.041667,0.002375,0.375000,0.002144,0.003460,0.009950,0.000000,0.002236,0.048387,0.024793,1.000000,0.061824,0.289157,0.169014,1.000000,0.061824
UCR,Lab2Cmac011215EPG1,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/Lab2Cmac011215EPG1.npy,16,24985,0.002001,0.418076,0.815321,0.519481,0.740741,0.400000,0.044615,0.070000,0.180000,0.262857,0.016940,0.108000,0.540000,0.008591,0.600000,0.014184,0.026510,0.078603,0.168067,0.006250,1.000000,1.000000,1.000000,2.328187,1.000000,1.000000,1.000000,2.328187
UCR,Lab2Cmac011215EPG2,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/Lab2Cmac011215EPG2.npy,16,24934,0.002807,0.027424,0.597937,0.104575,0.096386,0.114286,0.022779,0.029340,0.062500,0.082051,0.013854,0.040000,0.142857,0.007064,0.357143,0.019400,0.031206,0.082645,0.128000,0.011119,0.857143,0.750000,1.000000,0.147717,0.992908,0.985915,1.000000,0.147717
UCR,Lab2Cmac011215EPG3,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/Lab2Cmac011215EPG3.npy,16,24934,0.001203,0.611443,0.939591,0.769231,0.909091,0.666667,0.039154,0.061697,0.164286,0.283871,0.015491,0.092000,0.766667,0.007812,0.900000,0.010705,0.017467,0.054054,0.109091,0.002800,1.000000,1.000000,1.000000,1.949430,1.000000,1.000000,1.000000,1.949430
UCR,Lab2Cmac011215EPG4,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/Lab2Cmac011215EPG4.npy,16,24050,0.005405,0.008783,0.519004,0.043956,0.041958,0.046154,0.022506,0.025822,0.032345,0.031873,0.013657,0.024896,0.046154,0.007080,0.192308,0.021858,0.026354,0.050633,0.066116,0.009088,0.320000,0.190476,1.000000,0.087119,0.938628,0.884354,1.000000,0.087119
UCR,Lab2Cmac011215EPG5,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/Lab2Cmac011215EPG5.npy,16,22810,0.005699,0.052199,0.546597,0.086957,0.750000,0.046154,0.029898,0.029448,0.044568,0.057143,0.015977,0.034934,0.061538,0.008296,0.215385,0.021033,0.027778,0.053571,0.087719,0.012235,1.000000,1.000000,1.000000,0.238840,1.000000,1.000000,1.000000,0.238840
UCR,Lab2Cmac011215EPG6,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/Lab2Cmac011215EPG6.npy,16,22843,0.010069,0.007384,0.388008,0.020308,0.010279,0.839130,0.000000,0.000000,0.000000,0.000000,0.002249,0.000000,0.000000,0.001202,0.017391,0.000000,0.000000,0.000000,0.000000,0.000743,0.003990,0.001999,1.000000,0.012582,0.187220,0.103278,1.000000,0.012582
UCR,MesoplodonDensirostris,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/MesoplodonDensirostris.npy,16,14651,0.010921,0.048384,0.761757,0.096639,0.072785,0.143750,0.062710,0.083333,0.091205,0.076923,0.055179,0.095238,0.087500,0.028743,0.687500,0.039526,0.065282,0.091603,0.090909,0.044693,0.800000,0.666667,1.000000,0.487357,0.993789,0.987654,1.000000,0.487357
UCR,NOISE1sddb40,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISE1sddb40.npy,16,44779,0.013846,0.014269,0.514472,0.028851,0.014890,0.462903,0.025883,0.018330,0.007491,0.002370,0.026452,0.008929,0.006452,0.014695,0.132258,0.033932,0.030278,0.021053,0.011765,0.027946,0.050251,0.025773,1.000000,0.007812,0.867740,0.766378,1.000000,0.007812
UCR,NOISEBIDMC1,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISEBIDMC1.npy,16,8484,0.023574,0.032656,0.554539,0.076923,0.064626,0.095000,0.064000,0.061538,0.021053,0.024691,0.056792,0.035294,0.015000,0.033545,0.185000,0.076739,0.085271,0.068182,0.130435,0.057318,0.666667,0.500000,1.000000,0.165723,0.990099,0.980392,1.000000,0.165723
UCR,NOISECIMIS44AirTemperature4,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISECIMIS44AirTemperature4.npy,16,4168,0.011516,0.444150,0.858920,0.493506,0.655172,0.395833,0.241245,0.321839,0.422222,0.434783,0.115200,0.452381,0.395833,0.062392,0.750000,0.129730,0.181818,0.511628,0.782609,0.046610,1.000000,1.000000,1.000000,0.714957,1.000000,1.000000,1.000000,0.714957
UCR,NOISEECG4,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISEECG4.npy,16,24984,0.008005,0.034261,0.541404,0.075630,0.236842,0.045000,0.033103,0.042105,0.057778,0.067692,0.021548,0.052000,0.065000,0.011343,0.215000,0.025565,0.038156,0.068085,0.096774,0.017718,1.000000,1.000000,1.000000,0.251693,1.000000,1.000000,1.000000,0.251693
UCR,NOISEGP711MarkerLFM5z3,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISEGP711MarkerLFM5z3.npy,16,6984,0.006443,0.012667,0.598127,0.041379,0.024490,0.133333,0.035443,0.031373,0.017391,0.025000,0.016427,0.014286,0.022222,0.008611,0.177778,0.035503,0.029126,0.028571,0.055556,0.015228,0.428571,0.272727,1.000000,0.147356,0.918367,0.849057,1.000000,0.147356
UCR,NOISEInternalBleeding16,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISEInternalBleeding16.npy,16,6285,0.001909,0.277149,0.870317,0.400000,1.000000,0.250000,0.048930,0.059701,0.133333,0.136364,0.022140,0.079365,0.416667,0.011236,0.750000,0.020548,0.033520,0.093750,0.121212,0.005900,1.000000,1.000000,1.000000,0.990016,1.000000,1.000000,1.000000,0.990016
UCR,NOISEInternalBleeding6,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISEInternalBleeding6.npy,16,6138,0.025253,0.024594,0.478703,0.050463,0.026991,0.387097,0.025974,0.035294,0.018433,0.010753,0.033333,0.032258,0.012903,0.019876,0.103226,0.040816,0.066298,0.064516,0.062500,0.037143,0.307692,0.181818,1.000000,0.151458,0.945122,0.895954,1.000000,0.151458
UCR,NOISELab2Cmac011215EPG1,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISELab2Cmac011215EPG1.npy,16,24985,0.002001,0.316625,0.727455,0.437500,1.000000,0.280000,0.033846,0.055000,0.120000,0.194286,0.015625,0.072000,0.360000,0.007927,0.540000,0.015424,0.025316,0.058577,0.117647,0.006944,1.000000,1.000000,1.000000,2.295628,1.000000,1.000000,1.000000,2.295628
UCR,NOISELab2Cmac011215EPG4,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISELab2Cmac011215EPG4.npy,16,24050,0.005405,0.011755,0.564623,0.045198,0.035714,0.061538,0.028507,0.032864,0.043127,0.039841,0.018115,0.033195,0.061538,0.009403,0.246154,0.021700,0.029412,0.050000,0.080000,0.010072,0.615385,0.444444,1.000000,0.113915,0.981132,0.962963,1.000000,0.113915
UCR,NOISEMesoplodonDensirostris,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISEMesoplodonDensirostris.npy,16,14651,0.010921,0.028123,0.639090,0.082031,0.059659,0.131250,0.058231,0.073333,0.065147,0.059829,0.048621,0.068027,0.062500,0.025809,0.418750,0.038610,0.040230,0.090909,0.135135,0.034853,0.421053,0.266667,1.000000,0.340140,0.966767,0.935673,1.000000,0.340140
UCR,NOISETkeepThirdMARS,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISETkeepThirdMARS.npy,16,7792,0.012577,0.021614,0.579918,0.076596,0.065693,0.091837,0.053279,0.054217,0.045455,0.043796,0.029945,0.051282,0.040816,0.016225,0.193878,0.059701,0.074766,0.076923,0.102564,0.026997,0.285714,0.166667,1.000000,0.182829,0.907407,0.830508,1.000000,0.182829
UCR,NOISEapneaecg4,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISEapneaecg4.npy,16,32253,0.003100,0.002979,0.495344,0.006798,0.003433,0.340000,0.003503,0.000000,0.000000,0.000000,0.004946,0.000000,0.000000,0.002525,0.120000,0.004808,0.000000,0.000000,0.000000,0.005910,0.007421,0.003724,1.000000,0.007408,0.157480,0.085470,1.000000,0.007408
UCR,NOISEgait3,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISEgait3.npy,16,40484,0.014821,0.016778,0.523439,0.034146,0.026923,0.046667,0.031238,0.031956,0.021891,0.012453,0.029048,0.027160,0.018333,0.016141,0.145000,0.036707,0.043439,0.048257,0.052083,0.029306,0.357143,0.217391,1.000000,0.251058,0.985222,0.970874,1.000000,0.251058
UCR,NOISEgaitHunt2,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISEgaitHunt2.npy,16,45484,0.014291,0.017385,0.520891,0.034063,0.023128,0.064615,0.031453,0.030769,0.019910,0.022779,0.031284,0.024176,0.016923,0.017374,0.156923,0.036156,0.038820,0.041379,0.071111,0.032421,0.666667,0.500000,1.000000,0.251010,0.996169,0.992366,1.000000,0.251010
UCR,NOISEinsectEPG3,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISEinsectEPG3.npy,16,4782,0.010456,0.017777,0.631213,0.048193,0.028369,0.160000,0.027586,0.010309,0.000000,0.000000,0.043302,0.000000,0.000000,0.023222,0.320000,0.035242,0.014388,0.000000,0.000000,0.047882,0.054054,0.027778,1.000000,0.026759,0.487805,0.322581,1.000000,0.026759
UCR,NOISEresperation2,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/NOISEresperation2.npy,16,170035,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
UCR,PowerDemand1,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/PowerDemand1.npy,16,20915,0.016065,0.009704,0.247778,0.031652,0.016080,1.000000,0.001447,0.002075,0.000000,0.000000,0.002790,0.000000,0.000000,0.001513,0.017857,0.002141,0.003436,0.000000,0.000000,0.001414,0.015873,0.008000,1.000000,0.024237,0.520124,0.351464,1.000000,0.024237
UCR,PowerDemand2,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/PowerDemand2.npy,16,15915,0.022620,0.048186,0.554916,0.083832,0.148936,0.058333,0.057093,0.069212,0.080769,0.063636,0.068364,0.131250,0.058333,0.039091,0.272222,0.078023,0.106776,0.237288,0.304348,0.049321,0.769231,0.625000,1.000000,0.038376,0.995851,0.991736,1.000000,0.038376
UCR,PowerDemand3,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/PowerDemand3.npy,16,13915,0.005174,0.016984,0.677486,0.063492,0.041152,0.138889,0.044271,0.048980,0.047170,0.028169,0.023144,0.035714,0.069444,0.011915,0.402778,0.037975,0.054726,0.072464,0.059701,0.014247,0.260870,0.150000,1.000000,0.017611,0.894410,0.808989,1.000000,0.017611
UCR,PowerDemand4,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/PowerDemand4.npy,16,11915,0.006043,0.071544,0.710903,0.172662,0.179104,0.166667,0.068862,0.097674,0.145833,0.136364,0.033514,0.116667,0.194444,0.017322,0.513889,0.046931,0.068966,0.166667,0.169492,0.016477,0.857143,0.750000,1.000000,0.051826,0.993103,0.986301,1.000000,0.051826
UCR,STAFFIIIDatabase,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/STAFFIIIDatabase.npy,16,258212,0.000852,0.042775,0.629644,0.096774,0.166667,0.068182,0.007768,0.010543,0.022833,0.033069,0.003949,0.012389,0.145455,0.001986,0.340909,0.002149,0.003484,0.010879,0.017376,0.001761,1.000000,1.000000,1.000000,0.152773,1.000000,1.000000,1.000000,0.152773
UCR,TkeepFifthMARS,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/TkeepFifthMARS.npy,16,7818,0.012407,0.008980,0.371368,0.024851,0.012587,0.969072,0.008197,0.000000,0.000000,0.000000,0.007267,0.000000,0.000000,0.003909,0.051546,0.016949,0.000000,0.000000,0.000000,0.010363,0.026059,0.013201,1.000000,0.013588,0.393509,0.244949,1.000000,0.013588
UCR,TkeepFirstMARS,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/TkeepFirstMARS.npy,16,7890,0.001901,0.003442,0.633837,0.012658,0.006536,0.200000,0.009756,0.000000,0.000000,0.000000,0.006265,0.000000,0.000000,0.003170,0.266667,0.016327,0.000000,0.000000,0.000000,0.010038,0.013333,0.006711,1.000000,0.009949,0.092025,0.048232,1.000000,0.009949
UCR,TkeepForthMARS,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/TkeepForthMARS.npy,16,7792,0.012449,0.056839,0.636086,0.157895,0.124260,0.216495,0.123203,0.145015,0.125714,0.102941,0.062376,0.141026,0.113402,0.033333,0.484536,0.082707,0.112360,0.177215,0.238095,0.020161,0.500000,0.333333,1.000000,0.170710,0.960396,0.923810,1.000000,0.170710
UCR,TkeepSecondMARS,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/TkeepSecondMARS.npy,16,7872,0.001270,0.144091,0.897316,0.193548,0.142857,0.300000,0.029703,0.040486,0.089888,0.160000,0.013278,0.050633,0.400000,0.006695,0.800000,0.017021,0.022472,0.027027,0.052632,0.002488,1.000000,1.000000,1.000000,2.491890,1.000000,1.000000,1.000000,2.491890
UCR,TkeepThirdMARS,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/TkeepThirdMARS.npy,16,7792,0.012577,0.022238,0.619572,0.070552,0.041516,0.234694,0.057377,0.054217,0.000000,0.000000,0.045789,0.000000,0.000000,0.024889,0.285714,0.046693,0.057471,0.000000,0.000000,0.035398,0.086957,0.045455,1.000000,0.060717,0.700000,0.538462,1.000000,0.060717
UCR,WalkingAceleration1,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/WalkingAceleration1.npy,16,5168,0.044698,0.026642,0.214382,0.085709,0.044782,0.995671,0.016327,0.005168,0.000000,0.000000,0.013473,0.000000,0.000000,0.008145,0.038961,0.035294,0.019231,0.000000,0.000000,0.016420,0.126984,0.067797,1.000000,0.093270,0.893617,0.807692,1.000000,0.093270
UCR,WalkingAceleration5,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/WalkingAceleration5.npy,16,3968,0.014869,0.242313,0.605508,0.345679,0.636364,0.237288,0.131783,0.178771,0.303030,0.329114,0.049813,0.375000,0.254237,0.026882,0.338983,0.032000,0.051948,0.173913,0.545455,0.017978,1.000000,1.000000,1.000000,3.046253,1.000000,1.000000,1.000000,3.046253
UCR,apneaecg,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/apneaecg.npy,16,28485,0.002387,0.075069,0.570194,0.145833,0.250000,0.102941,0.020094,0.026002,0.050992,0.085308,0.008278,0.031579,0.132353,0.004193,0.323529,0.010941,0.015823,0.030534,0.061069,0.002246,1.000000,1.000000,1.000000,0.253091,1.000000,1.000000,1.000000,0.253091
UCR,apneaecg2,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/apneaecg2.npy,16,28485,0.005266,0.053142,0.641995,0.113402,0.250000,0.073333,0.033016,0.035821,0.059770,0.081911,0.023371,0.045614,0.086667,0.012004,0.440000,0.022222,0.022187,0.030534,0.057971,0.013264,1.000000,1.000000,1.000000,0.178150,1.000000,1.000000,1.000000,0.178150
UCR,apneaecg3,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/apneaecg3.npy,16,33363,0.002997,0.246193,0.959275,0.311927,0.288136,0.340000,0.088185,0.127157,0.235023,0.299625,0.029935,0.152695,0.510000,0.015204,0.960000,0.034884,0.051348,0.158621,0.246575,0.003011,1.000000,1.000000,1.000000,0.400280,1.000000,1.000000,1.000000,0.400280
UCR,apneaecg4,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/apneaecg4.npy,16,32253,0.003100,0.002478,0.428455,0.007116,0.003576,0.730000,0.000000,0.000000,0.000000,0.000000,0.001569,0.000000,0.000000,0.000800,0.040000,0.000000,0.000000,0.000000,0.000000,0.002645,0.002299,0.001151,1.000000,0.000498,0.054466,0.027996,1.000000,0.000498
UCR,gait1,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/gait1.npy,16,44984,0.006669,0.007907,0.507748,0.026958,0.016693,0.070000,0.021961,0.025455,0.018667,0.007619,0.014927,0.015556,0.023333,0.007726,0.220000,0.016231,0.022663,0.031746,0.022099,0.008241,0.119048,0.063291,1.000000,0.039802,0.890208,0.802139,1.000000,0.039802
UCR,gait2,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/gait2.npy,16,42984,0.006979,0.008030,0.476255,0.032178,0.025591,0.043333,0.019592,0.022642,0.027397,0.015534,0.015516,0.023256,0.033333,0.008082,0.193333,0.007188,0.019580,0.035842,0.031250,0.011588,0.119048,0.063291,1.000000,0.038677,0.890208,0.802139,1.000000,0.038677
UCR,gait3,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/gait3.npy,16,40484,0.014821,0.091766,0.631483,0.182317,0.154831,0.221667,0.143238,0.168595,0.165174,0.107098,0.070667,0.204938,0.138333,0.038069,0.491667,0.118397,0.184173,0.295858,0.280193,0.022239,1.000000,1.000000,1.000000,0.163986,1.000000,1.000000,1.000000,0.163986
UCR,gaitHunt1,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/gaitHunt1.npy,16,45484,0.002418,0.110208,0.740570,0.184211,0.333333,0.127273,0.032704,0.046102,0.088496,0.118343,0.016539,0.054945,0.227273,0.008409,0.500000,0.021962,0.033259,0.073864,0.111111,0.007957,1.000000,1.000000,1.000000,0.269328,1.000000,1.000000,1.000000,0.269328
UCR,gaitHunt2,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/gaitHunt2.npy,16,45484,0.014291,0.057965,0.521031,0.102646,0.107203,0.098462,0.067009,0.082382,0.095928,0.079727,0.038059,0.116484,0.081538,0.020532,0.260000,0.030513,0.048523,0.092219,0.161616,0.011674,1.000000,1.000000,1.000000,0.412233,1.000000,1.000000,1.000000,0.412233
UCR,gaitHunt3,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/gaitHunt3.npy,16,40584,0.019712,0.049522,0.449956,0.089520,0.079457,0.102500,0.069965,0.084242,0.067993,0.057827,0.039890,0.100985,0.051250,0.021713,0.245000,0.052245,0.075949,0.119601,0.170732,0.018564,1.000000,1.000000,1.000000,0.745256,1.000000,1.000000,1.000000,0.745256
UCR,insectEPG1,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/insectEPG1.npy,16,6985,0.004295,0.008720,0.643336,0.035088,0.023810,0.066667,0.021053,0.016667,0.020000,0.000000,0.019646,0.014286,0.033333,0.010020,0.500000,0.027304,0.020942,0.029412,0.000000,0.017834,0.096774,0.050847,1.000000,0.045961,0.517241,0.348837,1.000000,0.045961
UCR,insectEPG2,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/insectEPG2.npy,16,6282,0.003980,0.010756,0.649129,0.048193,0.034483,0.080000,0.023529,0.018692,0.045455,0.035088,0.017889,0.031746,0.080000,0.009149,0.400000,0.015504,0.024390,0.065574,0.062500,0.011283,0.260870,0.150000,1.000000,0.089396,0.746269,0.595238,1.000000,0.089396
UCR,insectEPG3,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/insectEPG3.npy,16,4782,0.010456,0.198251,0.856779,0.307692,0.250000,0.400000,0.179310,0.216495,0.285714,0.243243,0.072022,0.291667,0.280000,0.037754,0.780000,0.117073,0.183099,0.377358,0.444444,0.028346,1.000000,1.000000,1.000000,0.185787,1.000000,1.000000,1.000000,0.185787
UCR,insectEPG4,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/insectEPG4.npy,16,8682,0.005759,0.021903,0.781763,0.059801,0.035857,0.180000,0.041237,0.057878,0.014599,0.021277,0.035569,0.011494,0.020000,0.018248,0.700000,0.027473,0.042194,0.024390,0.045455,0.019874,0.130435,0.069767,1.000000,0.078954,0.714286,0.555556,1.000000,0.078954
UCR,insectEPG5,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/insectEPG5.npy,16,6812,0.000147,0.000309,0.524299,0.000617,0.000309,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000617,0.000309,1.000000,0.000183,0.000617,0.000309,1.000000,0.000183
UCR,ltstdbs30791AI,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/UCR/ltstdbs30791AI.npy,16,38552,0.005188,0.099930,0.769125,0.172840,0.170732,0.175000,0.075188,0.092852,0.146758,0.162850,0.032080,0.111399,0.215000,0.016473,0.610000,0.026794,0.037500,0.064777,0.124031,0.014768,0.888889,0.800000,1.000000,0.276181,0.997506,0.995025,1.000000,0.276181
