dataset,series,seed,method,alpha,selected_alpha,points,anomaly_ratio,point_f1_pa,point_precision_pa,point_recall_pa,point_threshold_pa,event_f1_pa_log,event_precision_pa_log,event_recall_pa_log,event_threshold_pa_log
Yahoo,real_36,20260706,TShape-zero-plus-alpha-0.10,0.10,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_36,20260706,TShape-zero-plus-alpha-0.15,0.15,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_36,20260706,TShape-zero-plus-alpha-0.20,0.20,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_36,20260706,TShape-zero-plus-alpha-0.25,0.25,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_36,20260706,TShape-zero-plus-alpha-0.30,0.30,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_36,20260706,TShape-zero-plus-alpha-0.35,0.35,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_36,20260706,TShape-zero-plus-alpha-0.40,0.40,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_36,20260706,TShape-zero-plus-alpha-0.45,0.45,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_36,20260706,TShape-zero-plus-alpha-0.50,0.50,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_37,20260706,TShape-zero-plus-alpha-0.00,0.00,,716,0.047486,0.971429,0.944444,1.000000,0.749982,0.800000,0.666667,1.000000,0.749982
Yahoo,real_37,20260706,TShape-zero-plus-alpha-0.05,0.05,,716,0.047486,0.971429,0.944444,1.000000,0.724713,0.800000,0.666667,1.000000,0.724713
Yahoo,real_37,20260706,TShape-zero-plus-alpha-0.10,0.10,,716,0.047486,0.971429,0.944444,1.000000,0.699443,0.800000,0.666667,1.000000,0.699443
Yahoo,real_37,20260706,TShape-zero-plus-alpha-0.15,0.15,,716,0.047486,0.971429,0.944444,1.000000,0.674174,0.800000,0.666667,1.000000,0.674174
Yahoo,real_37,20260706,TShape-zero-plus-alpha-0.20,0.20,,716,0.047486,0.931507,0.871795,1.000000,0.648905,0.615385,0.444444,1.000000,0.648905
Yahoo,real_37,20260706,TShape-zero-plus-alpha-0.25,0.25,,716,0.047486,0.918919,0.850000,1.000000,0.623635,0.571429,0.400000,1.000000,0.623635
Yahoo,real_37,20260706,TShape-zero-plus-alpha-0.30,0.30,,716,0.047486,0.894737,0.809524,1.000000,0.598366,0.500000,0.333333,1.000000,0.598366
Yahoo,real_37,20260706,TShape-zero-plus-alpha-0.35,0.35,,716,0.047486,0.883117,0.790698,1.000000,0.573097,0.470588,0.307692,1.000000,0.573097
Yahoo,real_37,20260706,TShape-zero-plus-alpha-0.40,0.40,,716,0.047486,0.860759,0.755556,1.000000,0.563022,0.421053,0.266667,1.000000,0.563022
Yahoo,real_37,20260706,TShape-zero-plus-alpha-0.45,0.45,,716,0.047486,0.860759,0.755556,1.000000,0.566944,0.421053,0.266667,1.000000,0.566944
Yahoo,real_37,20260706,TShape-zero-plus-alpha-0.50,0.50,,716,0.047486,0.871795,0.772727,1.000000,0.570866,0.444444,0.285714,1.000000,0.570866
Yahoo,real_38,20260706,TShape-zero-plus-alpha-0.00,0.00,,713,0.011220,0.888889,0.800000,1.000000,0.527700,0.800000,1.000000,0.666667,0.941218
Yahoo,real_38,20260706,TShape-zero-plus-alpha-0.05,0.05,,713,0.011220,0.888889,0.800000,1.000000,0.528838,0.800000,1.000000,0.666667,0.914937
Yahoo,real_38,20260706,TShape-zero-plus-alpha-0.10,0.10,,713,0.011220,0.888889,0.800000,1.000000,0.529976,0.800000,1.000000,0.666667,0.919414
Yahoo,real_38,20260706,TShape-zero-plus-alpha-0.15,0.15,,713,0.011220,0.941176,0.888889,1.000000,0.531115,0.857143,0.750000,1.000000,0.531115
Yahoo,real_38,20260706,TShape-zero-plus-alpha-0.20,0.20,,713,0.011220,0.941176,0.888889,1.000000,0.532253,0.857143,0.750000,1.000000,0.532253
Yahoo,real_38,20260706,TShape-zero-plus-alpha-0.25,0.25,,713,0.011220,0.941176,0.888889,1.000000,0.533391,0.857143,0.750000,1.000000,0.533391
Yahoo,real_38,20260706,TShape-zero-plus-alpha-0.30,0.30,,713,0.011220,0.941176,0.888889,1.000000,0.534529,0.857143,0.750000,1.000000,0.534529
Yahoo,real_38,20260706,TShape-zero-plus-alpha-0.35,0.35,,713,0.011220,0.941176,0.888889,1.000000,0.535667,0.857143,0.750000,1.000000,0.535667
Yahoo,real_38,20260706,TShape-zero-plus-alpha-0.40,0.40,,713,0.011220,1.000000,1.000000,1.000000,0.536805,1.000000,1.000000,1.000000,0.536805
Yahoo,real_38,20260706,TShape-zero-plus-alpha-0.45,0.45,,713,0.011220,1.000000,1.000000,1.000000,0.537943,1.000000,1.000000,1.000000,0.537943
Yahoo,real_38,20260706,TShape-zero-plus-alpha-0.50,0.50,,713,0.011220,1.000000,1.000000,1.000000,0.539081,1.000000,1.000000,1.000000,0.539081
Yahoo,real_39,20260706,TShape-zero-plus-alpha-0.00,0.00,,713,0.002805,0.250000,0.166667,0.500000,0.422146,0.250000,0.166667,0.500000,0.422146
Yahoo,real_39,20260706,TShape-zero-plus-alpha-0.05,0.05,,713,0.002805,0.285714,0.200000,0.500000,0.427444,0.285714,0.200000,0.500000,0.427444
Yahoo,real_39,20260706,TShape-zero-plus-alpha-0.10,0.10,,713,0.002805,0.333333,0.250000,0.500000,0.432741,0.333333,0.250000,0.500000,0.432741
Yahoo,real_39,20260706,TShape-zero-plus-alpha-0.15,0.15,,713,0.002805,0.333333,0.250000,0.500000,0.438039,0.333333,0.250000,0.500000,0.438039
Yahoo,real_39,20260706,TShape-zero-plus-alpha-0.20,0.20,,713,0.002805,0.333333,0.250000,0.500000,0.443337,0.333333,0.250000,0.500000,0.443337
Yahoo,real_39,20260706,TShape-zero-plus-alpha-0.25,0.25,,713,0.002805,0.333333,0.250000,0.500000,0.448635,0.333333,0.250000,0.500000,0.448635
Yahoo,real_39,20260706,TShape-zero-plus-alpha-0.30,0.30,,713,0.002805,0.333333,0.250000,0.500000,0.453932,0.333333,0.250000,0.500000,0.453932
Yahoo,real_39,20260706,TShape-zero-plus-alpha-0.35,0.35,,713,0.002805,0.333333,0.250000,0.500000,0.459230,0.333333,0.250000,0.500000,0.459230
Yahoo,real_39,20260706,TShape-zero-plus-alpha-0.40,0.40,,713,0.002805,0.333333,0.250000,0.500000,0.464528,0.333333,0.250000,0.500000,0.464528
Yahoo,real_39,20260706,TShape-zero-plus-alpha-0.45,0.45,,713,0.002805,0.333333,0.250000,0.500000,0.469825,0.333333,0.250000,0.500000,0.469825
Yahoo,real_39,20260706,TShape-zero-plus-alpha-0.50,0.50,,713,0.002805,0.333333,0.250000,0.500000,0.475123,0.333333,0.250000,0.500000,0.475123
Yahoo,real_4,20260706,TShape-zero-plus-alpha-0.00,0.00,,711,0.007032,0.727273,0.666667,0.800000,0.416710,0.571429,0.500000,0.666667,0.416710
Yahoo,real_4,20260706,TShape-zero-plus-alpha-0.05,0.05,,711,0.007032,0.727273,0.666667,0.800000,0.401642,0.571429,0.500000,0.666667,0.401642
Yahoo,real_4,20260706,TShape-zero-plus-alpha-0.10,0.10,,711,0.007032,0.727273,0.666667,0.800000,0.386575,0.571429,0.500000,0.666667,0.386575
Yahoo,real_4,20260706,TShape-zero-plus-alpha-0.15,0.15,,711,0.007032,0.727273,0.666667,0.800000,0.371507,0.571429,0.500000,0.666667,0.371507
Yahoo,real_4,20260706,TShape-zero-plus-alpha-0.20,0.20,,711,0.007032,0.727273,0.666667,0.800000,0.356439,0.571429,0.500000,0.666667,0.356439
Yahoo,real_4,20260706,TShape-zero-plus-alpha-0.25,0.25,,711,0.007032,0.727273,0.666667,0.800000,0.341372,0.571429,0.500000,0.666667,0.341372
Yahoo,real_4,20260706,TShape-zero-plus-alpha-0.30,0.30,,711,0.007032,0.727273,0.666667,0.800000,0.326304,0.571429,0.500000,0.666667,0.326304
Yahoo,real_4,20260706,TShape-zero-plus-alpha-0.35,0.35,,711,0.007032,0.727273,0.666667,0.800000,0.311236,0.571429,0.500000,0.666667,0.311236
Yahoo,real_4,20260706,TShape-zero-plus-alpha-0.40,0.40,,711,0.007032,0.727273,0.666667,0.800000,0.296169,0.571429,0.500000,0.666667,0.296169
Yahoo,real_4,20260706,TShape-zero-plus-alpha-0.45,0.45,,711,0.007032,0.727273,0.666667,0.800000,0.281101,0.571429,0.500000,0.666667,0.281101
Yahoo,real_4,20260706,TShape-zero-plus-alpha-0.50,0.50,,711,0.007032,0.727273,0.666667,0.800000,0.266034,0.571429,0.500000,0.666667,0.266034
Yahoo,real_40,20260706,TShape-zero-plus-alpha-0.00,0.00,,713,0.112202,0.340426,0.205128,1.000000,0.081801,0.133333,0.100000,0.200000,0.562319
Yahoo,real_40,20260706,TShape-zero-plus-alpha-0.05,0.05,,713,0.112202,0.339703,0.204604,1.000000,0.079594,0.133333,0.100000,0.200000,0.555399
Yahoo,real_40,20260706,TShape-zero-plus-alpha-0.10,0.10,,713,0.112202,0.342612,0.206718,1.000000,0.077388,0.133333,0.100000,0.200000,0.548479
Yahoo,real_40,20260706,TShape-zero-plus-alpha-0.15,0.15,,713,0.112202,0.341880,0.206186,1.000000,0.075181,0.133333,0.100000,0.200000,0.541559
Yahoo,real_40,20260706,TShape-zero-plus-alpha-0.20,0.20,,713,0.112202,0.343348,0.207254,1.000000,0.072975,0.142857,0.111111,0.200000,0.534639
Yahoo,real_40,20260706,TShape-zero-plus-alpha-0.25,0.25,,713,0.112202,0.342612,0.206718,1.000000,0.070768,0.142857,0.111111,0.200000,0.527719
Yahoo,real_40,20260706,TShape-zero-plus-alpha-0.30,0.30,,713,0.112202,0.348584,0.211082,1.000000,0.068562,0.142857,0.111111,0.200000,0.520799
Yahoo,real_40,20260706,TShape-zero-plus-alpha-0.35,0.35,,713,0.112202,0.352423,0.213904,1.000000,0.066355,0.142857,0.111111,0.200000,0.513878
Yahoo,real_40,20260706,TShape-zero-plus-alpha-0.40,0.40,,713,0.112202,0.352423,0.213904,1.000000,0.064149,0.142857,0.111111,0.200000,0.506958
Yahoo,real_40,20260706,TShape-zero-plus-alpha-0.45,0.45,,713,0.112202,0.353201,0.214477,1.000000,0.061943,0.142857,0.111111,0.200000,0.500038
Yahoo,real_40,20260706,TShape-zero-plus-alpha-0.50,0.50,,713,0.112202,0.356347,0.216802,1.000000,0.059736,0.142857,0.111111,0.200000,0.493118
Yahoo,real_41,20260706,TShape-zero-plus-alpha-0.00,0.00,,717,0.002789,0.800000,0.666667,1.000000,0.615235,0.800000,0.666667,1.000000,0.615235
Yahoo,real_41,20260706,TShape-zero-plus-alpha-0.05,0.05,,717,0.002789,0.666667,0.500000,1.000000,0.591343,0.666667,0.500000,1.000000,0.591343
Yahoo,real_41,20260706,TShape-zero-plus-alpha-0.10,0.10,,717,0.002789,0.666667,0.500000,1.000000,0.567451,0.666667,0.500000,1.000000,0.567451
Yahoo,real_41,20260706,TShape-zero-plus-alpha-0.15,0.15,,717,0.002789,0.666667,0.500000,1.000000,0.543560,0.666667,0.500000,1.000000,0.543560
Yahoo,real_41,20260706,TShape-zero-plus-alpha-0.20,0.20,,717,0.002789,0.666667,0.500000,1.000000,0.519668,0.666667,0.500000,1.000000,0.519668
Yahoo,real_41,20260706,TShape-zero-plus-alpha-0.25,0.25,,717,0.002789,0.666667,0.500000,1.000000,0.495776,0.666667,0.500000,1.000000,0.495776
Yahoo,real_41,20260706,TShape-zero-plus-alpha-0.30,0.30,,717,0.002789,0.666667,0.500000,1.000000,0.471885,0.666667,0.500000,1.000000,0.471885
Yahoo,real_41,20260706,TShape-zero-plus-alpha-0.35,0.35,,717,0.002789,0.666667,0.500000,1.000000,0.447993,0.666667,0.500000,1.000000,0.447993
Yahoo,real_41,20260706,TShape-zero-plus-alpha-0.40,0.40,,717,0.002789,0.666667,0.500000,1.000000,0.424102,0.666667,0.500000,1.000000,0.424102
Yahoo,real_41,20260706,TShape-zero-plus-alpha-0.45,0.45,,717,0.002789,0.666667,0.500000,1.000000,0.400210,0.666667,0.500000,1.000000,0.400210
Yahoo,real_41,20260706,TShape-zero-plus-alpha-0.50,0.50,,717,0.002789,0.666667,0.500000,1.000000,0.376318,0.666667,0.500000,1.000000,0.376318
Yahoo,real_42,20260706,TShape-zero-plus-alpha-0.00,0.00,,719,0.061196,1.000000,1.000000,1.000000,0.689036,1.000000,1.000000,1.000000,0.689036
Yahoo,real_42,20260706,TShape-zero-plus-alpha-0.05,0.05,,719,0.061196,1.000000,1.000000,1.000000,0.682409,1.000000,1.000000,1.000000,0.682409
Yahoo,real_42,20260706,TShape-zero-plus-alpha-0.10,0.10,,719,0.061196,1.000000,1.000000,1.000000,0.675783,1.000000,1.000000,1.000000,0.675783
Yahoo,real_42,20260706,TShape-zero-plus-alpha-0.15,0.15,,719,0.061196,1.000000,1.000000,1.000000,0.669156,1.000000,1.000000,1.000000,0.669156
Yahoo,real_42,20260706,TShape-zero-plus-alpha-0.20,0.20,,719,0.061196,1.000000,1.000000,1.000000,0.662530,1.000000,1.000000,1.000000,0.662530
Yahoo,real_42,20260706,TShape-zero-plus-alpha-0.25,0.25,,719,0.061196,1.000000,1.000000,1.000000,0.655903,1.000000,1.000000,1.000000,0.655903
Yahoo,real_42,20260706,TShape-zero-plus-alpha-0.30,0.30,,719,0.061196,1.000000,1.000000,1.000000,0.649277,1.000000,1.000000,1.000000,0.649277
Yahoo,real_42,20260706,TShape-zero-plus-alpha-0.35,0.35,,719,0.061196,1.000000,1.000000,1.000000,0.642650,1.000000,1.000000,1.000000,0.642650
Yahoo,real_42,20260706,TShape-zero-plus-alpha-0.40,0.40,,719,0.061196,1.000000,1.000000,1.000000,0.636024,1.000000,1.000000,1.000000,0.636024
Yahoo,real_42,20260706,TShape-zero-plus-alpha-0.45,0.45,,719,0.061196,1.000000,1.000000,1.000000,0.629397,1.000000,1.000000,1.000000,0.629397
Yahoo,real_42,20260706,TShape-zero-plus-alpha-0.50,0.50,,719,0.061196,1.000000,1.000000,1.000000,0.622771,1.000000,1.000000,1.000000,0.622771
Yahoo,real_43,20260706,TShape-zero-plus-alpha-0.00,0.00,,719,0.037552,0.981818,0.964286,1.000000,0.397094,0.888889,0.800000,1.000000,0.397094
Yahoo,real_43,20260706,TShape-zero-plus-alpha-0.05,0.05,,719,0.037552,0.981818,0.964286,1.000000,0.385483,0.888889,0.800000,1.000000,0.385483
Yahoo,real_43,20260706,TShape-zero-plus-alpha-0.10,0.10,,719,0.037552,0.981818,0.964286,1.000000,0.373872,0.888889,0.800000,1.000000,0.373872
Yahoo,real_43,20260706,TShape-zero-plus-alpha-0.15,0.15,,719,0.037552,0.981818,0.964286,1.000000,0.362261,0.888889,0.800000,1.000000,0.362261
Yahoo,real_43,20260706,TShape-zero-plus-alpha-0.20,0.20,,719,0.037552,0.981818,0.964286,1.000000,0.350650,0.888889,0.800000,1.000000,0.350650
Yahoo,real_43,20260706,TShape-zero-plus-alpha-0.25,0.25,,719,0.037552,0.981818,0.964286,1.000000,0.339038,0.888889,0.800000,1.000000,0.339038
Yahoo,real_43,20260706,TShape-zero-plus-alpha-0.30,0.30,,719,0.037552,0.981818,0.964286,1.000000,0.327427,0.888889,0.800000,1.000000,0.327427
Yahoo,real_43,20260706,TShape-zero-plus-alpha-0.35,0.35,,719,0.037552,0.981818,0.964286,1.000000,0.315816,0.888889,0.800000,1.000000,0.315816
Yahoo,real_43,20260706,TShape-zero-plus-alpha-0.40,0.40,,719,0.037552,0.981818,0.964286,1.000000,0.304205,0.888889,0.800000,1.000000,0.304205
Yahoo,real_43,20260706,TShape-zero-plus-alpha-0.45,0.45,,719,0.037552,0.981818,0.964286,1.000000,0.292594,0.888889,0.800000,1.000000,0.292594
Yahoo,real_43,20260706,TShape-zero-plus-alpha-0.50,0.50,,719,0.037552,0.981818,0.964286,1.000000,0.280982,0.888889,0.800000,1.000000,0.280982
Yahoo,real_44,20260706,TShape-zero-plus-alpha-0.00,0.00,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_44,20260706,TShape-zero-plus-alpha-0.05,0.05,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_44,20260706,TShape-zero-plus-alpha-0.10,0.10,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_44,20260706,TShape-zero-plus-alpha-0.15,0.15,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_44,20260706,TShape-zero-plus-alpha-0.20,0.20,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_44,20260706,TShape-zero-plus-alpha-0.25,0.25,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_44,20260706,TShape-zero-plus-alpha-0.30,0.30,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_44,20260706,TShape-zero-plus-alpha-0.35,0.35,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_44,20260706,TShape-zero-plus-alpha-0.40,0.40,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_44,20260706,TShape-zero-plus-alpha-0.45,0.45,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_44,20260706,TShape-zero-plus-alpha-0.50,0.50,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_45,20260706,TShape-zero-plus-alpha-0.00,0.00,,719,0.001391,1.000000,1.000000,1.000000,0.931935,1.000000,1.000000,1.000000,0.931935
Yahoo,real_45,20260706,TShape-zero-plus-alpha-0.05,0.05,,719,0.001391,0.666667,0.500000,1.000000,0.923561,0.666667,0.500000,1.000000,0.923561
Yahoo,real_45,20260706,TShape-zero-plus-alpha-0.10,0.10,,719,0.001391,0.666667,0.500000,1.000000,0.915187,0.666667,0.500000,1.000000,0.915187
Yahoo,real_45,20260706,TShape-zero-plus-alpha-0.15,0.15,,719,0.001391,0.666667,0.500000,1.000000,0.906813,0.666667,0.500000,1.000000,0.906813
Yahoo,real_45,20260706,TShape-zero-plus-alpha-0.20,0.20,,719,0.001391,0.666667,0.500000,1.000000,0.898439,0.666667,0.500000,1.000000,0.898439
Yahoo,real_45,20260706,TShape-zero-plus-alpha-0.25,0.25,,719,0.001391,0.666667,0.500000,1.000000,0.890065,0.666667,0.500000,1.000000,0.890065
Yahoo,real_45,20260706,TShape-zero-plus-alpha-0.30,0.30,,719,0.001391,0.666667,0.500000,1.000000,0.881691,0.666667,0.500000,1.000000,0.881691
Yahoo,real_45,20260706,TShape-zero-plus-alpha-0.35,0.35,,719,0.001391,0.666667,0.500000,1.000000,0.873316,0.666667,0.500000,1.000000,0.873316
Yahoo,real_45,20260706,TShape-zero-plus-alpha-0.40,0.40,,719,0.001391,0.666667,0.500000,1.000000,0.864943,0.666667,0.500000,1.000000,0.864943
Yahoo,real_45,20260706,TShape-zero-plus-alpha-0.45,0.45,,719,0.001391,0.666667,0.500000,1.000000,0.856568,0.666667,0.500000,1.000000,0.856568
Yahoo,real_45,20260706,TShape-zero-plus-alpha-0.50,0.50,,719,0.001391,0.666667,0.500000,1.000000,0.848194,0.666667,0.500000,1.000000,0.848194
Yahoo,real_46,20260706,TShape-zero-plus-alpha-0.00,0.00,,720,0.151389,0.332824,0.199634,1.000000,0.036053,0.444444,0.666667,0.333333,0.801990
Yahoo,real_46,20260706,TShape-zero-plus-alpha-0.05,0.05,,720,0.151389,0.331307,0.198543,1.000000,0.035663,0.444444,0.666667,0.333333,0.799400
Yahoo,real_46,20260706,TShape-zero-plus-alpha-0.10,0.10,,720,0.151389,0.330804,0.198182,1.000000,0.035273,0.444444,0.666667,0.333333,0.796810
Yahoo,real_46,20260706,TShape-zero-plus-alpha-0.15,0.15,,720,0.151389,0.331811,0.198905,1.000000,0.035793,0.444444,0.666667,0.333333,0.794221
Yahoo,real_46,20260706,TShape-zero-plus-alpha-0.20,0.20,,720,0.151389,0.333844,0.200368,1.000000,0.036887,0.444444,0.666667,0.333333,0.791631
Yahoo,real_46,20260706,TShape-zero-plus-alpha-0.25,0.25,,720,0.151389,0.337461,0.202980,1.000000,0.038011,0.500000,1.000000,0.333333,0.789041
Yahoo,real_46,20260706,TShape-zero-plus-alpha-0.30,0.30,,720,0.151389,0.340625,0.205273,1.000000,0.039233,0.500000,1.000000,0.333333,0.786452
Yahoo,real_46,20260706,TShape-zero-plus-alpha-0.35,0.35,,720,0.151389,0.347134,0.210019,1.000000,0.040456,0.500000,1.000000,0.333333,0.783862
Yahoo,real_46,20260706,TShape-zero-plus-alpha-0.40,0.40,,720,0.151389,0.353323,0.214567,1.000000,0.041678,0.500000,1.000000,0.333333,0.781272
Yahoo,real_46,20260706,TShape-zero-plus-alpha-0.45,0.45,,720,0.151389,0.359143,0.218876,1.000000,0.042900,0.500000,1.000000,0.333333,0.778683
Yahoo,real_46,20260706,TShape-zero-plus-alpha-0.50,0.50,,720,0.151389,0.370119,0.227083,1.000000,0.044122,0.500000,1.000000,0.333333,0.776093
Yahoo,real_47,20260706,TShape-zero-plus-alpha-0.00,0.00,,713,0.007013,0.666667,0.750000,0.600000,0.638150,0.666667,0.666667,0.666667,0.638150
Yahoo,real_47,20260706,TShape-zero-plus-alpha-0.05,0.05,,713,0.007013,0.666667,0.750000,0.600000,0.640006,0.666667,0.666667,0.666667,0.640006
Yahoo,real_47,20260706,TShape-zero-plus-alpha-0.10,0.10,,713,0.007013,0.666667,0.750000,0.600000,0.641863,0.666667,0.666667,0.666667,0.641863
Yahoo,real_47,20260706,TShape-zero-plus-alpha-0.15,0.15,,713,0.007013,0.666667,0.750000,0.600000,0.643720,0.666667,0.666667,0.666667,0.643720
Yahoo,real_47,20260706,TShape-zero-plus-alpha-0.20,0.20,,713,0.007013,0.666667,0.750000,0.600000,0.645577,0.666667,0.666667,0.666667,0.645577
Yahoo,real_47,20260706,TShape-zero-plus-alpha-0.25,0.25,,713,0.007013,0.666667,0.750000,0.600000,0.647433,0.666667,0.666667,0.666667,0.647433
Yahoo,real_47,20260706,TShape-zero-plus-alpha-0.30,0.30,,713,0.007013,0.666667,0.750000,0.600000,0.649290,0.666667,0.666667,0.666667,0.649290
Yahoo,real_47,20260706,TShape-zero-plus-alpha-0.35,0.35,,713,0.007013,0.666667,0.750000,0.600000,0.651147,0.666667,0.666667,0.666667,0.651147
Yahoo,real_47,20260706,TShape-zero-plus-alpha-0.40,0.40,,713,0.007013,0.666667,0.750000,0.600000,0.653003,0.666667,0.666667,0.666667,0.653003
Yahoo,real_47,20260706,TShape-zero-plus-alpha-0.45,0.45,,713,0.007013,0.666667,0.750000,0.600000,0.654860,0.666667,0.666667,0.666667,0.654860
Yahoo,real_47,20260706,TShape-zero-plus-alpha-0.50,0.50,,713,0.007013,0.666667,0.750000,0.600000,0.656717,0.666667,0.666667,0.666667,0.656717
Yahoo,real_48,20260706,TShape-zero-plus-alpha-0.00,0.00,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_48,20260706,TShape-zero-plus-alpha-0.05,0.05,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_48,20260706,TShape-zero-plus-alpha-0.10,0.10,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_48,20260706,TShape-zero-plus-alpha-0.15,0.15,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_48,20260706,TShape-zero-plus-alpha-0.20,0.20,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_48,20260706,TShape-zero-plus-alpha-0.25,0.25,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_48,20260706,TShape-zero-plus-alpha-0.30,0.30,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_48,20260706,TShape-zero-plus-alpha-0.35,0.35,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_48,20260706,TShape-zero-plus-alpha-0.40,0.40,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_48,20260706,TShape-zero-plus-alpha-0.45,0.45,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_48,20260706,TShape-zero-plus-alpha-0.50,0.50,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_49,20260706,TShape-zero-plus-alpha-0.00,0.00,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_49,20260706,TShape-zero-plus-alpha-0.05,0.05,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_49,20260706,TShape-zero-plus-alpha-0.10,0.10,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_49,20260706,TShape-zero-plus-alpha-0.15,0.15,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_49,20260706,TShape-zero-plus-alpha-0.20,0.20,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_49,20260706,TShape-zero-plus-alpha-0.25,0.25,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_49,20260706,TShape-zero-plus-alpha-0.30,0.30,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_49,20260706,TShape-zero-plus-alpha-0.35,0.35,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_49,20260706,TShape-zero-plus-alpha-0.40,0.40,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_49,20260706,TShape-zero-plus-alpha-0.45,0.45,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_49,20260706,TShape-zero-plus-alpha-0.50,0.50,,730,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_5,20260706,TShape-zero-plus-alpha-0.00,0.00,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_5,20260706,TShape-zero-plus-alpha-0.05,0.05,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_5,20260706,TShape-zero-plus-alpha-0.10,0.10,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_5,20260706,TShape-zero-plus-alpha-0.15,0.15,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_5,20260706,TShape-zero-plus-alpha-0.20,0.20,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_5,20260706,TShape-zero-plus-alpha-0.25,0.25,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_5,20260706,TShape-zero-plus-alpha-0.30,0.30,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_5,20260706,TShape-zero-plus-alpha-0.35,0.35,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_5,20260706,TShape-zero-plus-alpha-0.40,0.40,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_5,20260706,TShape-zero-plus-alpha-0.45,0.45,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_5,20260706,TShape-zero-plus-alpha-0.50,0.50,,719,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_50,20260706,TShape-zero-plus-alpha-0.00,0.00,,719,0.009736,1.000000,1.000000,1.000000,0.941178,1.000000,1.000000,1.000000,0.941178
