dataset,series,method,seed,provenance,score_file,label_offset,points,anomaly_ratio,point_f1_pa,point_precision_pa,point_recall_pa,point_threshold_pa,event_f1_pa_log,event_precision_pa_log,event_recall_pa_log,event_threshold_pa_log
UCR,apneaecg2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/apneaecg2.npy,16,28485,0.005266,1.000000,1.000000,1.000000,0.178150,1.000000,1.000000,1.000000,0.178150
UCR,apneaecg3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/apneaecg3.npy,16,33363,0.002997,1.000000,1.000000,1.000000,0.400280,1.000000,1.000000,1.000000,0.400280
UCR,apneaecg4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/apneaecg4.npy,16,32253,0.003100,0.054466,0.027996,1.000000,0.000498,0.002299,0.001151,1.000000,0.000498
UCR,gait1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/gait1.npy,16,44984,0.006669,0.890208,0.802139,1.000000,0.039802,0.119048,0.063291,1.000000,0.039802
UCR,gait2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/gait2.npy,16,42984,0.006979,0.890208,0.802139,1.000000,0.038677,0.119048,0.063291,1.000000,0.038677
UCR,gait3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/gait3.npy,16,40484,0.014821,1.000000,1.000000,1.000000,0.163986,1.000000,1.000000,1.000000,0.163986
UCR,gaitHunt1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/gaitHunt1.npy,16,45484,0.002418,1.000000,1.000000,1.000000,0.269328,1.000000,1.000000,1.000000,0.269328
UCR,gaitHunt2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/gaitHunt2.npy,16,45484,0.014291,1.000000,1.000000,1.000000,0.412233,1.000000,1.000000,1.000000,0.412233
UCR,gaitHunt3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/gaitHunt3.npy,16,40584,0.019712,1.000000,1.000000,1.000000,0.745256,1.000000,1.000000,1.000000,0.745256
UCR,insectEPG1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/insectEPG1.npy,16,6985,0.004295,0.517241,0.348837,1.000000,0.045961,0.096774,0.050847,1.000000,0.045961
UCR,insectEPG2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/insectEPG2.npy,16,6282,0.003980,0.746269,0.595238,1.000000,0.089396,0.260870,0.150000,1.000000,0.089396
UCR,insectEPG3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/insectEPG3.npy,16,4782,0.010456,1.000000,1.000000,1.000000,0.185787,1.000000,1.000000,1.000000,0.185787
UCR,insectEPG4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/insectEPG4.npy,16,8682,0.005759,0.714286,0.555556,1.000000,0.078954,0.130435,0.069767,1.000000,0.078954
UCR,insectEPG5,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/insectEPG5.npy,16,6812,0.000147,0.000617,0.000309,1.000000,0.000183,0.000617,0.000309,1.000000,0.000183
UCR,ltstdbs30791AI,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/ltstdbs30791AI.npy,16,38552,0.005188,0.997506,0.995025,1.000000,0.276181,0.888889,0.800000,1.000000,0.276181
UCR,ltstdbs30791AS,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/ltstdbs30791AS.npy,16,31984,0.006253,1.000000,1.000000,1.000000,0.415574,1.000000,1.000000,1.000000,0.415574
UCR,ltstdbs30791ES,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/ltstdbs30791ES.npy,16,34984,0.005717,0.997506,0.995025,1.000000,0.040696,0.888889,0.800000,1.000000,0.040696
UCR,mit14046longtermecg,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/mit14046longtermecg.npy,16,106247,0.004706,0.348675,0.211149,1.000000,0.005956,0.005325,0.002670,1.000000,0.005956
UCR,mit14134longtermecg,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/mit14134longtermecg.npy,16,42621,0.000235,0.740741,0.588235,1.000000,0.063322,0.363636,0.222222,1.000000,0.063322
UCR,mit14157longtermecg,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/mit14157longtermecg.npy,16,77673,0.002317,0.920716,0.853081,1.000000,0.077815,0.205128,0.114286,1.000000,0.077815
UCR,park3m,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/park3m.npy,16,29984,0.011506,0.962343,0.927419,1.000000,0.020514,0.270270,0.156250,1.000000,0.020514
UCR,qtdbSel1005V,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/qtdbSel1005V.npy,16,31985,0.012506,0.839454,0.723327,1.000000,0.035310,0.061350,0.031646,1.000000,0.035310
UCR,qtdbSel100MLII,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/qtdbSel100MLII.npy,16,25984,0.015394,0.982801,0.966184,1.000000,0.078662,0.416667,0.263158,1.000000,0.078662
UCR,resperation1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/resperation1.npy,16,99984,0.001520,0.968153,0.938272,1.000000,0.008976,0.444444,0.285714,1.000000,0.008976
UCR,resperation10,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/resperation10.npy,16,146984,0.008028,0.997043,0.994103,1.000000,0.121460,0.631579,0.461538,1.000000,0.121460
UCR,resperation11,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/resperation11.npy,16,136984,0.000007,1.000000,1.000000,1.000000,10.202124,1.000000,1.000000,1.000000,10.202124
UCR,resperation2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/resperation2.npy,16,170035,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
UCR,resperation3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/resperation3.npy,16,145084,0.000007,0.000020,0.000010,1.000000,0.000073,0.000020,0.000010,1.000000,0.000073
UCR,resperation4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/resperation4.npy,16,125234,0.000008,0.000178,0.000089,1.000000,0.000977,0.000178,0.000089,1.000000,0.000977
UCR,resperation9,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/resperation9.npy,16,156984,0.000637,1.000000,1.000000,1.000000,12.666603,1.000000,1.000000,1.000000,12.666603
UCR,s20101m,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/s20101m.npy,16,29984,0.003335,0.995025,0.990099,1.000000,0.116152,0.888889,0.800000,1.000000,0.116152
UCR,s20101mML2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/s20101mML2.npy,16,27984,0.003573,1.000000,1.000000,1.000000,0.185560,1.000000,1.000000,1.000000,0.185560
UCR,sddb49,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/sddb49.npy,16,59984,0.004168,0.990099,0.980392,1.000000,0.019816,0.666667,0.500000,1.000000,0.019816
UCR,sel840mECG1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/sel840mECG1.npy,16,42984,0.008608,0.995962,0.991957,1.000000,0.339777,0.769231,0.625000,1.000000,0.339777
UCR,sel840mECG2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/sel840mECG2.npy,16,36985,0.010004,0.886228,0.795699,1.000000,0.008098,0.095238,0.050000,1.000000,0.008098
UCR,taichidbS0715Master,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/taichidbS0715Master.npy,16,659954,0.000152,0.028015,0.014207,1.000000,0.000326,0.001152,0.000576,1.000000,0.000326
UCR,tilt12744mtable,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/tilt12744mtable.npy,16,186651,0.001393,0.056180,0.028902,1.000000,0.000125,0.001143,0.000572,1.000000,0.000125
UCR,tilt12754table,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/tilt12754table.npy,16,200233,0.001298,0.036697,0.018692,1.000000,0.000467,0.000732,0.000366,1.000000,0.000467
UCR,tilt12755mtable,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/tilt12755mtable.npy,16,199640,0.001352,0.725806,0.569620,1.000000,0.000546,0.046729,0.023923,1.000000,0.000546
UCR,tiltAPB1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/tiltAPB1.npy,16,29985,0.002234,0.992593,0.985294,1.000000,0.028413,0.857143,0.750000,1.000000,0.028413
UCR,tiltAPB2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/tiltAPB2.npy,16,78751,0.010489,1.000000,1.000000,1.000000,1.847954,1.000000,1.000000,1.000000,1.847954
UCR,tiltAPB3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/tiltAPB3.npy,16,89473,0.004135,0.161855,0.088053,1.000000,0.003690,0.002603,0.001303,1.000000,0.003690
UCR,tiltAPB4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/tiltAPB4.npy,16,107985,0.000009,0.666667,0.500000,1.000000,3.849998,0.666667,0.500000,1.000000,3.849998
UCR,weallwalk,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/weallwalk.npy,16,7755,0.003868,0.495868,0.329670,1.000000,0.035090,0.089552,0.046875,1.000000,0.035090
WSD,0,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/0.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/1.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,10,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/10.npy,16,18220,0.003897,0.986111,0.972603,1.000000,0.300751,0.750000,0.600000,1.000000,0.300751
WSD,100,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/100.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,101,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/101.npy,16,18220,0.001427,1.000000,1.000000,1.000000,0.207249,1.000000,1.000000,1.000000,0.207249
WSD,102,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/102.npy,16,18062,0.004097,0.961039,0.925000,1.000000,0.013684,0.827586,0.800000,0.857143,0.028526
WSD,103,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/103.npy,16,18222,0.005762,1.000000,1.000000,1.000000,0.089982,1.000000,1.000000,1.000000,0.089982
WSD,104,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/104.npy,16,18375,0.003646,1.000000,1.000000,1.000000,0.018948,1.000000,1.000000,1.000000,0.018948
WSD,105,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/105.npy,16,18292,0.006615,0.934363,0.876812,1.000000,0.028797,0.863636,0.904762,0.826087,0.081139
WSD,106,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/106.npy,16,18170,0.004953,0.962567,0.927835,1.000000,0.031986,0.829268,0.708333,1.000000,0.031986
WSD,107,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/107.npy,16,18198,0.009946,0.986376,0.973118,1.000000,0.017810,0.931034,0.931034,0.931034,0.028174
WSD,108,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/108.npy,16,18063,0.002381,0.977273,0.955556,1.000000,0.022850,0.888889,0.800000,1.000000,0.022850
WSD,109,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/109.npy,16,18221,0.004939,0.922156,1.000000,0.855556,0.171065,0.933333,1.000000,0.875000,0.171065
WSD,11,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/11.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,110,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/110.npy,16,18375,0.003592,0.985075,0.970588,1.000000,0.019136,0.909091,0.833333,1.000000,0.019136
WSD,111,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/111.npy,16,18289,0.005577,1.000000,1.000000,1.000000,0.120757,1.000000,1.000000,1.000000,0.120757
WSD,112,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/112.npy,16,18172,0.004017,0.954248,0.912500,1.000000,0.027502,0.800000,0.666667,1.000000,0.027502
WSD,113,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/113.npy,16,18198,0.007199,0.939068,0.885135,1.000000,0.028163,0.837209,0.947368,0.750000,0.178554
WSD,114,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/114.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,115,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/115.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,116,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/116.npy,16,18220,0.239407,0.998398,0.996801,1.000000,0.015385,0.500000,0.333333,1.000000,0.015385
WSD,117,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/117.npy,16,18320,0.000710,1.000000,1.000000,1.000000,1.276304,1.000000,1.000000,1.000000,1.276304
WSD,118,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/118.npy,16,18163,0.005891,0.836538,0.861386,0.813084,0.168316,0.615385,1.000000,0.444444,3.211057
WSD,119,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/119.npy,16,18176,0.000715,1.000000,1.000000,1.000000,0.836215,1.000000,1.000000,1.000000,0.836215
WSD,12,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/12.npy,16,18068,0.003653,0.985075,0.970588,1.000000,0.040151,0.909091,0.833333,1.000000,0.040151
WSD,120,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/120.npy,16,18220,0.000549,1.000000,1.000000,1.000000,0.221778,1.000000,1.000000,1.000000,0.221778
WSD,121,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/121.npy,16,18220,0.000439,0.941176,0.888889,1.000000,0.775473,0.800000,0.666667,1.000000,0.775473
WSD,122,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/122.npy,16,18220,0.007355,0.996255,1.000000,0.992537,0.416882,0.909091,1.000000,0.833333,0.416882
WSD,123,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/123.npy,16,18220,0.000768,1.000000,1.000000,1.000000,0.275880,1.000000,1.000000,1.000000,0.275880
WSD,124,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/124.npy,16,18220,0.003128,1.000000,1.000000,1.000000,0.070981,1.000000,1.000000,1.000000,0.070981
WSD,125,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/125.npy,16,18220,0.005488,0.893617,0.954545,0.840000,0.033756,0.769231,0.714286,0.833333,0.033756
WSD,126,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/126.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,127,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/127.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,128,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/128.npy,16,18220,0.008342,1.000000,1.000000,1.000000,0.023984,1.000000,1.000000,1.000000,0.023984
WSD,129,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/129.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,13,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/13.npy,16,18226,0.002359,0.977273,0.955556,1.000000,0.059754,0.875000,0.777778,1.000000,0.059754
WSD,130,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/130.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,131,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/131.npy,16,18220,0.002744,0.645161,0.476190,1.000000,0.009150,0.500000,1.000000,0.333333,0.649438
WSD,132,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/132.npy,16,18042,0.003603,0.814286,0.760000,0.876923,1.995269,0.727273,1.000000,0.571429,17.805521
WSD,133,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/133.npy,16,18885,0.010802,0.920792,0.930000,0.911765,0.018528,0.701754,0.588235,0.869565,0.018528
WSD,134,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/134.npy,16,17732,0.007952,0.986014,0.972414,1.000000,0.070175,0.846154,0.733333,1.000000,0.070175
WSD,135,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/135.npy,16,15490,0.003228,0.961538,0.925926,1.000000,0.022340,0.800000,0.750000,0.857143,0.028312
WSD,136,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/136.npy,16,21648,0.002263,0.948454,0.958333,0.938776,0.060865,0.823529,0.777778,0.875000,0.060865
WSD,137,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/137.npy,16,17522,0.014039,0.885437,0.847584,0.926829,0.000820,0.518519,1.000000,0.350000,0.156376
WSD,138,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/138.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,139,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/139.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,14,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/14.npy,16,18365,0.004737,0.921212,0.974359,0.873563,0.033972,0.846154,0.846154,0.846154,0.033972
WSD,140,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/140.npy,16,18220,0.007574,1.000000,1.000000,1.000000,0.045259,1.000000,1.000000,1.000000,0.045259
WSD,141,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/141.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,142,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/142.npy,16,18220,0.002141,0.896552,0.812500,1.000000,0.005820,0.400000,0.250000,1.000000,0.005820
WSD,143,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/143.npy,16,18220,0.004226,0.836957,0.719626,1.000000,0.015914,0.380952,0.307692,0.500000,0.047394
WSD,144,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/144.npy,16,18019,0.016205,0.981513,0.963696,1.000000,0.015265,0.933333,0.907407,0.960784,0.022292
WSD,145,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/145.npy,16,18867,0.013357,0.945591,0.896797,1.000000,0.049138,0.796748,0.700000,0.924528,0.060328
WSD,146,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/146.npy,16,17773,0.015079,0.903915,0.863946,0.947761,0.010340,0.694215,0.608696,0.807692,0.014305
WSD,147,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/147.npy,16,15387,0.013193,1.000000,1.000000,1.000000,0.043770,1.000000,1.000000,1.000000,0.043770
WSD,148,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/148.npy,16,21005,0.009093,0.952618,0.909524,1.000000,0.015740,0.852941,0.878788,0.828571,0.057955
WSD,149,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/149.npy,16,18267,0.035091,0.992985,0.992212,0.993760,0.040767,0.950000,0.919355,0.982759,0.040767
WSD,15,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/15.npy,16,18220,0.016301,0.986711,0.973770,1.000000,0.005965,0.866667,1.000000,0.764706,0.029128
WSD,150,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/150.npy,16,18068,0.004870,1.000000,1.000000,1.000000,0.017789,1.000000,1.000000,1.000000,0.017789
WSD,151,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/151.npy,16,18226,0.006200,0.957627,0.918699,1.000000,0.063082,0.777778,0.700000,0.875000,0.122265
WSD,152,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/152.npy,16,18366,0.004628,0.884615,0.971831,0.811765,0.141746,0.857143,0.857143,0.857143,0.141746
WSD,153,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/153.npy,16,18320,0.005186,0.922330,0.855856,1.000000,0.023827,0.756757,0.736842,0.777778,0.067864
WSD,154,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/154.npy,16,18164,0.011892,0.896104,0.841463,0.958333,0.005880,0.724138,0.807692,0.656250,0.019672
WSD,155,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/155.npy,16,18175,0.005667,0.985646,0.971698,1.000000,0.019277,0.914286,0.842105,1.000000,0.019277
WSD,156,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/156.npy,16,18068,0.007084,0.948148,0.901408,1.000000,0.017140,0.800000,0.769231,0.833333,0.052394
WSD,157,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/157.npy,16,18227,0.005816,0.929293,1.000000,0.867925,0.271668,0.947368,1.000000,0.900000,0.271668
WSD,158,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/158.npy,16,18364,0.005228,0.964824,0.932039,1.000000,0.074883,0.848485,0.933333,0.777778,0.134638
WSD,159,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/159.npy,16,18323,0.007368,0.859316,0.882812,0.837037,0.031654,0.744186,0.842105,0.666667,0.114121
WSD,16,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/16.npy,16,18220,0.005818,0.981481,0.963636,1.000000,0.049825,0.800000,0.666667,1.000000,0.049825
WSD,160,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/160.npy,16,18163,0.009745,0.956757,0.917098,1.000000,0.007616,0.871795,1.000000,0.772727,0.040403
WSD,161,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/161.npy,16,18174,0.006438,0.962963,0.928571,1.000000,0.020814,0.909091,0.909091,0.909091,0.055568
WSD,162,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/162.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,163,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/163.npy,16,18220,0.003074,1.000000,1.000000,1.000000,0.466340,1.000000,1.000000,1.000000,0.466340
WSD,164,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/164.npy,16,18220,0.003677,1.000000,1.000000,1.000000,0.325642,1.000000,1.000000,1.000000,0.325642
WSD,165,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/165.npy,16,18220,0.001976,1.000000,1.000000,1.000000,0.083036,1.000000,1.000000,1.000000,0.083036
WSD,166,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/166.npy,16,18220,0.001537,1.000000,1.000000,1.000000,0.121940,1.000000,1.000000,1.000000,0.121940
WSD,167,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/167.npy,16,18220,0.010703,0.977444,0.955882,1.000000,0.024258,0.894737,0.944444,0.850000,0.076553
WSD,168,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/168.npy,16,18068,0.003376,0.968254,0.938462,1.000000,0.012819,0.842105,0.888889,0.800000,0.025401
WSD,169,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/169.npy,16,18227,0.004554,0.970760,0.943182,1.000000,0.084586,0.864865,0.761905,1.000000,0.084586
WSD,17,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/17.npy,16,18220,0.010263,0.802469,0.948905,0.695187,0.026693,0.642857,0.562500,0.750000,0.026693
WSD,170,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/170.npy,16,18364,0.003431,0.906475,0.828947,1.000000,0.245500,0.666667,0.666667,0.666667,0.487617
WSD,171,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/171.npy,16,18285,0.006289,0.954357,0.912698,1.000000,0.011945,0.864865,0.941176,0.800000,0.060546
WSD,172,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/172.npy,16,18170,0.009576,0.985836,0.972067,1.000000,0.009720,0.923077,1.000000,0.857143,0.020953
WSD,173,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/173.npy,16,18204,0.007141,0.996169,0.992366,1.000000,0.026690,0.977778,0.956522,1.000000,0.026690
WSD,174,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/174.npy,16,18220,0.000165,1.000000,1.000000,1.000000,0.259425,1.000000,1.000000,1.000000,0.259425
WSD,175,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/175.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,176,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/176.npy,16,18220,0.000494,0.692308,0.529412,1.000000,0.272835,0.428571,0.272727,1.000000,0.272835
WSD,177,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/177.npy,16,18220,0.007080,0.793846,0.658163,1.000000,0.008494,0.247191,0.141026,1.000000,0.008494
